,Reviewer_Name,Review,Rating,Time,Tat_ID
2,Drew R.,Great work and an amazing dude. Flawless. Ryan is a true pro. Would recommend to anybody,5.0,2019-06-15 14:59:41,FiWOdVPC7V0e5L_SUMSZAQ
3,Cassie K.,"The best! He was so patient, talented, and kind. Highly recommend and will be back! Awesome studio space too.",5.0,2020-02-15 16:18:53,FiWOdVPC7V0e5L_SUMSZAQ
4,Sandra C.,"Ryan was super patient and chill, he took time to get to know my thoughts and share his professional opinions. The tattooing process was quick and done...",5.0,2018-12-18 19:48:16,FiWOdVPC7V0e5L_SUMSZAQ
5,Drew R.,Great work and an amazing dude. Flawless. Ryan is a true pro. Would recommend to anybody,5.0,2019-06-15 14:59:41,FiWOdVPC7V0e5L_SUMSZAQ
6,Cassie K.,"The best! He was so patient, talented, and kind. Highly recommend and will be back! Awesome studio space too.",5.0,2020-02-15 16:18:53,FiWOdVPC7V0e5L_SUMSZAQ
7,Sandra C.,"Ryan was super patient and chill, he took time to get to know my thoughts and share his professional opinions. The tattooing process was quick and done...",5.0,2018-12-18 19:48:16,FiWOdVPC7V0e5L_SUMSZAQ
8,Drew R.,Great work and an amazing dude. Flawless. Ryan is a true pro. Would recommend to anybody,5.0,2019-06-15 14:59:41,FiWOdVPC7V0e5L_SUMSZAQ
0,Janine L.,"Really chill team for solid, quick and afforable piercing work. Will definitely make them my go-to. 

I had a daith ring that fell out, and went back to the...",5.0,2020-02-07 11:07:00,G_Ua9LIqQB78TaW5st4nWA
1,Garcia V.,"Long story short, I used to go to Moka as my barber all the way from Long Island to Queens when he used to work at a barbershop near the mall. I moved to...",5.0,2019-08-24 06:33:49,G_Ua9LIqQB78TaW5st4nWA
2,Jose V.,A great experience overall!  All the barbers are very highly skilled at their craft.  They are also a very customer friendly.  Kind and always willing to...,5.0,2019-09-08 10:08:03,G_Ua9LIqQB78TaW5st4nWA
3,Janine L.,"Really chill team for solid, quick and afforable piercing work. Will definitely make them my go-to. 

I had a daith ring that fell out, and went back to the...",5.0,2020-02-07 11:07:00,G_Ua9LIqQB78TaW5st4nWA
4,Garcia V.,"Long story short, I used to go to Moka as my barber all the way from Long Island to Queens when he used to work at a barbershop near the mall. I moved to...",5.0,2019-08-24 06:33:49,G_Ua9LIqQB78TaW5st4nWA
5,Jose V.,A great experience overall!  All the barbers are very highly skilled at their craft.  They are also a very customer friendly.  Kind and always willing to...,5.0,2019-09-08 10:08:03,G_Ua9LIqQB78TaW5st4nWA
6,Janine L.,"Really chill team for solid, quick and afforable piercing work. Will definitely make them my go-to. 

I had a daith ring that fell out, and went back to the...",5.0,2020-02-07 11:07:00,G_Ua9LIqQB78TaW5st4nWA
7,Garcia V.,"Long story short, I used to go to Moka as my barber all the way from Long Island to Queens when he used to work at a barbershop near the mall. I moved to...",5.0,2019-08-24 06:33:49,G_Ua9LIqQB78TaW5st4nWA
8,Jose V.,A great experience overall!  All the barbers are very highly skilled at their craft.  They are also a very customer friendly.  Kind and always willing to...,5.0,2019-09-08 10:08:03,G_Ua9LIqQB78TaW5st4nWA
0,Jonathan G.,So this started off just by an email to ink house and a picture of an idea of what I wanted for my tattoo. After a few emails we settled to an agreement. I...,5.0,2020-03-09 04:03:10,VGBbbA7Jn_9rStVzChl8TQ
1,Xty H.,"If I would've known there was Yelp for this shop earlier I would've written my review a long time ago! 

Antonio has done amazing work on my friends, my...",5.0,2019-08-17 06:14:29,VGBbbA7Jn_9rStVzChl8TQ
2,Ari B.,Antonio did a great job on my tattoo! He listened to my concerns and helped fine tune my tattoo concept and I'm extremely happy with how it came out. Thanks...,5.0,2017-04-04 16:57:54,VGBbbA7Jn_9rStVzChl8TQ
3,Jonathan G.,So this started off just by an email to ink house and a picture of an idea of what I wanted for my tattoo. After a few emails we settled to an agreement. I...,5.0,2020-03-09 04:03:10,VGBbbA7Jn_9rStVzChl8TQ
4,Xty H.,"If I would've known there was Yelp for this shop earlier I would've written my review a long time ago! 

Antonio has done amazing work on my friends, my...",5.0,2019-08-17 06:14:29,VGBbbA7Jn_9rStVzChl8TQ
5,Ari B.,Antonio did a great job on my tattoo! He listened to my concerns and helped fine tune my tattoo concept and I'm extremely happy with how it came out. Thanks...,5.0,2017-04-04 16:57:54,VGBbbA7Jn_9rStVzChl8TQ
6,Jonathan G.,So this started off just by an email to ink house and a picture of an idea of what I wanted for my tattoo. After a few emails we settled to an agreement. I...,5.0,2020-03-09 04:03:10,VGBbbA7Jn_9rStVzChl8TQ
7,Xty H.,"If I would've known there was Yelp for this shop earlier I would've written my review a long time ago! 

Antonio has done amazing work on my friends, my...",5.0,2019-08-17 06:14:29,VGBbbA7Jn_9rStVzChl8TQ
8,Ari B.,Antonio did a great job on my tattoo! He listened to my concerns and helped fine tune my tattoo concept and I'm extremely happy with how it came out. Thanks...,5.0,2017-04-04 16:57:54,VGBbbA7Jn_9rStVzChl8TQ
0,Desiree D.,"ive bounced around from shop to shop in jersey and NYC, but i have always felt the atmosphere and the artists at this shop are down to earth and some of the...",5.0,2019-05-03 06:46:12,md9xmoVJjTlAluN7ne-nOg
1,Christine S.,Came in because I had an hour of free time before an appointment I had to be at nearby. I wanted to get a little paper airplane on my wrist originally and...,5.0,2019-05-06 14:45:58,md9xmoVJjTlAluN7ne-nOg
2,Kim N.,Best Tattoo Shop around !!!!!     Jay did a fantastic job.  The place is very clean and the staff is very friendly.  I already made another appointment.,5.0,2019-04-15 06:16:14,md9xmoVJjTlAluN7ne-nOg
3,Desiree D.,"ive bounced around from shop to shop in jersey and NYC, but i have always felt the atmosphere and the artists at this shop are down to earth and some of the...",5.0,2019-05-03 06:46:12,md9xmoVJjTlAluN7ne-nOg
4,Christine S.,Came in because I had an hour of free time before an appointment I had to be at nearby. I wanted to get a little paper airplane on my wrist originally and...,5.0,2019-05-06 14:45:58,md9xmoVJjTlAluN7ne-nOg
5,Kim N.,Best Tattoo Shop around !!!!!     Jay did a fantastic job.  The place is very clean and the staff is very friendly.  I already made another appointment.,5.0,2019-04-15 06:16:14,md9xmoVJjTlAluN7ne-nOg
6,Desiree D.,"ive bounced around from shop to shop in jersey and NYC, but i have always felt the atmosphere and the artists at this shop are down to earth and some of the...",5.0,2019-05-03 06:46:12,md9xmoVJjTlAluN7ne-nOg
7,Christine S.,Came in because I had an hour of free time before an appointment I had to be at nearby. I wanted to get a little paper airplane on my wrist originally and...,5.0,2019-05-06 14:45:58,md9xmoVJjTlAluN7ne-nOg
8,Kim N.,Best Tattoo Shop around !!!!!     Jay did a fantastic job.  The place is very clean and the staff is very friendly.  I already made another appointment.,5.0,2019-04-15 06:16:14,md9xmoVJjTlAluN7ne-nOg
0,Dinai R.,"My nose rings came out fine, both nostrils. I requested a larger gauge b/c I have thick nostril cartilage... as do most black people, I think. I do think...",5.0,2018-12-21 19:52:53,H_fO6zVUWdx5cUNtFBXb1w
1,Annie A.,I went here to get my third piercing on my lobes. I used a gun. Healed quickly and pain free. I followed their directions as they told me. I also got my...,5.0,2020-01-29 18:02:12,H_fO6zVUWdx5cUNtFBXb1w
2,Kristina B.,"HORRIBLE EXPERIENCE 
I don't normally write reviews but everyone who is considering this place should know they are very unprofessional & aren't nice and...",1.0,2017-06-20 11:21:46,H_fO6zVUWdx5cUNtFBXb1w
3,Dinai R.,"My nose rings came out fine, both nostrils. I requested a larger gauge b/c I have thick nostril cartilage... as do most black people, I think. I do think...",5.0,2018-12-21 19:52:53,H_fO6zVUWdx5cUNtFBXb1w
4,Annie A.,I went here to get my third piercing on my lobes. I used a gun. Healed quickly and pain free. I followed their directions as they told me. I also got my...,5.0,2020-01-29 18:02:12,H_fO6zVUWdx5cUNtFBXb1w
5,Kristina B.,"HORRIBLE EXPERIENCE 
I don't normally write reviews but everyone who is considering this place should know they are very unprofessional & aren't nice and...",1.0,2017-06-20 11:21:46,H_fO6zVUWdx5cUNtFBXb1w
6,Dinai R.,"My nose rings came out fine, both nostrils. I requested a larger gauge b/c I have thick nostril cartilage... as do most black people, I think. I do think...",5.0,2018-12-21 19:52:53,H_fO6zVUWdx5cUNtFBXb1w
7,Annie A.,I went here to get my third piercing on my lobes. I used a gun. Healed quickly and pain free. I followed their directions as they told me. I also got my...,5.0,2020-01-29 18:02:12,H_fO6zVUWdx5cUNtFBXb1w
8,Kristina B.,"HORRIBLE EXPERIENCE 
I don't normally write reviews but everyone who is considering this place should know they are very unprofessional & aren't nice and...",1.0,2017-06-20 11:21:46,H_fO6zVUWdx5cUNtFBXb1w
0,Jacqueline L.,"This is my second time here for a nose piercing.  I love the the people who work here they always have a smile on their face and are very kind . 
Thank you...",5.0,2018-08-26 14:50:48,RMkztzmLuYWHOADM7t8Ypw
1,David V.,went here as a walk in to get a tattoo. Came with just an idea and in a few minutes i seen my idea come to life. Going to be a customer for life. I once...,5.0,2017-08-29 17:12:01,RMkztzmLuYWHOADM7t8Ypw
2,Allison P.,"If I could rate this place with NO STARS, I would. Customer service was very disappointing because although one of the tattoo artists (a female, I believe...",1.0,2019-09-13 19:24:32,RMkztzmLuYWHOADM7t8Ypw
3,Jacqueline L.,"This is my second time here for a nose piercing.  I love the the people who work here they always have a smile on their face and are very kind . 
Thank you...",5.0,2018-08-26 14:50:48,RMkztzmLuYWHOADM7t8Ypw
4,David V.,went here as a walk in to get a tattoo. Came with just an idea and in a few minutes i seen my idea come to life. Going to be a customer for life. I once...,5.0,2017-08-29 17:12:01,RMkztzmLuYWHOADM7t8Ypw
5,Allison P.,"If I could rate this place with NO STARS, I would. Customer service was very disappointing because although one of the tattoo artists (a female, I believe...",1.0,2019-09-13 19:24:32,RMkztzmLuYWHOADM7t8Ypw
6,Jacqueline L.,"This is my second time here for a nose piercing.  I love the the people who work here they always have a smile on their face and are very kind . 
Thank you...",5.0,2018-08-26 14:50:48,RMkztzmLuYWHOADM7t8Ypw
7,David V.,went here as a walk in to get a tattoo. Came with just an idea and in a few minutes i seen my idea come to life. Going to be a customer for life. I once...,5.0,2017-08-29 17:12:01,RMkztzmLuYWHOADM7t8Ypw
8,Allison P.,"If I could rate this place with NO STARS, I would. Customer service was very disappointing because although one of the tattoo artists (a female, I believe...",1.0,2019-09-13 19:24:32,RMkztzmLuYWHOADM7t8Ypw
0,Keoni C.,They are so nice and accommodating here. The staff and tattooers are all friendly and very helpful. I am currently getting a leg sleeve from skylar and...,5.0,2019-10-18 21:11:07,FHRm8D5opwxy4Iqcr9lMSQ
1,Kristen E.,I have never been more excited to write a review in my entire life. Let me just start by saying WOW. This shop is GORGEOUS. It's clean as hell-from the...,5.0,2019-08-31 19:29:59,FHRm8D5opwxy4Iqcr9lMSQ
2,S S.,Matt did my tat awesome great place on the pricey side though but wells worth it. Super professional and very good helping u design your piece.,5.0,2019-05-30 10:57:10,FHRm8D5opwxy4Iqcr9lMSQ
3,Keoni C.,They are so nice and accommodating here. The staff and tattooers are all friendly and very helpful. I am currently getting a leg sleeve from skylar and...,5.0,2019-10-18 21:11:07,FHRm8D5opwxy4Iqcr9lMSQ
4,Kristen E.,I have never been more excited to write a review in my entire life. Let me just start by saying WOW. This shop is GORGEOUS. It's clean as hell-from the...,5.0,2019-08-31 19:29:59,FHRm8D5opwxy4Iqcr9lMSQ
5,S S.,Matt did my tat awesome great place on the pricey side though but wells worth it. Super professional and very good helping u design your piece.,5.0,2019-05-30 10:57:10,FHRm8D5opwxy4Iqcr9lMSQ
6,Keoni C.,They are so nice and accommodating here. The staff and tattooers are all friendly and very helpful. I am currently getting a leg sleeve from skylar and...,5.0,2019-10-18 21:11:07,FHRm8D5opwxy4Iqcr9lMSQ
7,Kristen E.,I have never been more excited to write a review in my entire life. Let me just start by saying WOW. This shop is GORGEOUS. It's clean as hell-from the...,5.0,2019-08-31 19:29:59,FHRm8D5opwxy4Iqcr9lMSQ
8,S S.,Matt did my tat awesome great place on the pricey side though but wells worth it. Super professional and very good helping u design your piece.,5.0,2019-05-30 10:57:10,FHRm8D5opwxy4Iqcr9lMSQ
0,Maggie R.,"Rodrigo Canteras is the man. Two ATL girls, in town for the weekend - decided to impulse get some tattoos. The service. The quality. Outstanding. Very...",5.0,2020-02-29 19:22:46,HeVQQ68aZGNkVJC-j3UGKw
1,Matt D.,"Need a tattoo shop where the atmosphere is great, prices are reasonable, and the artists help you curate your idea creatively? Then Five Points Tattoo is...",5.0,2020-01-31 20:42:29,HeVQQ68aZGNkVJC-j3UGKw
2,Josh B.,RC was amazing...  I can't thank him enough.  He did an amazing job.  I can't wait to go back.  I love the sugar skull.  I left the color options up to him...,5.0,2019-04-28 02:25:00,HeVQQ68aZGNkVJC-j3UGKw
3,Maggie R.,"Rodrigo Canteras is the man. Two ATL girls, in town for the weekend - decided to impulse get some tattoos. The service. The quality. Outstanding. Very...",5.0,2020-02-29 19:22:46,HeVQQ68aZGNkVJC-j3UGKw
4,Matt D.,"Need a tattoo shop where the atmosphere is great, prices are reasonable, and the artists help you curate your idea creatively? Then Five Points Tattoo is...",5.0,2020-01-31 20:42:29,HeVQQ68aZGNkVJC-j3UGKw
5,Josh B.,RC was amazing...  I can't thank him enough.  He did an amazing job.  I can't wait to go back.  I love the sugar skull.  I left the color options up to him...,5.0,2019-04-28 02:25:00,HeVQQ68aZGNkVJC-j3UGKw
6,Maggie R.,"Rodrigo Canteras is the man. Two ATL girls, in town for the weekend - decided to impulse get some tattoos. The service. The quality. Outstanding. Very...",5.0,2020-02-29 19:22:46,HeVQQ68aZGNkVJC-j3UGKw
7,Matt D.,"Need a tattoo shop where the atmosphere is great, prices are reasonable, and the artists help you curate your idea creatively? Then Five Points Tattoo is...",5.0,2020-01-31 20:42:29,HeVQQ68aZGNkVJC-j3UGKw
8,Josh B.,RC was amazing...  I can't thank him enough.  He did an amazing job.  I can't wait to go back.  I love the sugar skull.  I left the color options up to him...,5.0,2019-04-28 02:25:00,HeVQQ68aZGNkVJC-j3UGKw
0,Alanna H.,"At first glance when you call or walk in, the person can seem really rude. He doesn't talk much and is kind of just there and very negative vibes come off...",4.0,2020-01-14 09:23:15,oABRelHPROsChDI0hsJ9nA
1,Coby P.,Let me start off first by saying; I could really care less about customer service when I come to a tattoo shop. I'm not there to be babied or pampered.  I...,5.0,2019-01-12 17:38:06,oABRelHPROsChDI0hsJ9nA
2,Lily S.,Marino is a tattoo god and this place deserves more reviews. They have reasonable pricing and calming vibes. Don't often write reviews but this place...,5.0,2019-02-02 13:29:35,oABRelHPROsChDI0hsJ9nA
3,Alanna H.,"At first glance when you call or walk in, the person can seem really rude. He doesn't talk much and is kind of just there and very negative vibes come off...",4.0,2020-01-14 09:23:15,oABRelHPROsChDI0hsJ9nA
